sha256	size	extension	top_level	path
c6d8f2a6c4c92da796d776b13caf9ac64726869b77bdc3cf560db28586e0b342	164	.md	Downloads	Downloads/The Forest Project/The Forest Project/The-Forest-Project-zeta/Trees/True Trees/Trees.md
97b76382d97462d94cdc4c191315dfca7fdffc78b957cba78c80174d703c5d4c	527	.canvas	Downloads	Downloads/The Forest Project/The Forest Project/The-Forest-Project-zeta/Untitled 1.canvas
44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	2	.canvas	Downloads	Downloads/The Forest Project/The Forest Project/The-Forest-Project-zeta/Untitled.canvas
44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	2	.canvas	Downloads	Downloads/The Forest Project/The Forest Project/Untitled 1.canvas
f53c769cdccbe17169955e605ace2d0731f0daf66804f92ef174a8bde6455f04	13726	.md	Downloads	Downloads/The Forest Project/The Forest Project/Untitled 1.md
59b5d3f2745e1266d8dd08236b508d5ab2bf0c6cd73f104116b22cf26b421525	2215	.md	Downloads	Downloads/The Forest Project/The Forest Project/Untitled 2.md
07537597151a4de8f082a64ffa444e602bc7a4d2b0ec2b934f7cb4b332e56a3b	28	.canvas	Downloads	Downloads/The Forest Project/The Forest Project/Untitled.canvas
03db4745e8f0d43cb6603285722dd3e935d911f9c53478225d632f4752fb3583	6232	.md	Downloads	Downloads/The Forest Project/The Forest Project/Untitled.md
802c0a68111073937eeefd8e5fd3bdaa73b5b3a8eecc066aac91af9c2fc43ea5	37129	.txt	Downloads	Downloads/The Forest Project/The Forest Project/bristlecone_pine_speed_optimization_plan.txt
4374eeac1712a41b47890b4ffff2a54ecce4223c02a1d83816087c03f1ba1ad8	31	.json	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/app.json
96086e7b62bfe06aec198fb0406fc69af09c3ecd0f9976d8acf4c6723831b930	55	.json	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/appearance.json
763cf20a921fd9955735b278006820b90b207b2fc04d9e79ca648279c7c14276	696	.json	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/core-plugins.json
3dced95b6c369a9914551b4de87466d770a470cc2230ebfede205be80bae0fba	542	.json	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/graph.json
e2882574a6f81fb7ff2db6dcf553fbc7c5f5f6f139f54193e1ce024625f5f9de	118	.json	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/templates.json
5ec06eae9155f3dedfe7bad63a75fc2b92a59e41c00ca845cbd5082335e5a78f	112	.json	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/themes/Origami/manifest.json
6a634948b32aee17a988a3dd1796df407dae9b7b3d6d96d1035f276d95910e56	1848249	.css	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/themes/Origami/theme.css
c6c93e468518f9fbc90e8f37134dce3410b5141f6b6920f37e47ac4b5e55b542	252	.json	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/themes/Retroma/manifest.json
936f3161d06c02db710be33723cdd835beffed9129986fd53282966be00aa6f8	1279173	.css	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/themes/Retroma/theme.css
7cad7b39d9757321edb851324106bc93e8c0973a84de4ed0b82584cf5695a46a	168	.json	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/themes/Ukiyo/manifest.json
4c9f52431177c9772845fa3cde9f55d1e15d08ec13a5ec5a8669987eb85b0fbb	587051	.css	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/themes/Ukiyo/theme.css
79fbd007508527d41b08ca0dcb49f1c41ce7547efe4d0f11a8e4b0198645b64d	141	.json	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/themes/Vauxhall/manifest.json
8f2c81e2eca886985877649c2545be58b342451e61357bc27d61b7030ce3f64f	11322	.css	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/themes/Vauxhall/theme.css
10a3d34644c968db662102526f91eb3d01266d5e530e9e58d2927cb119e22e35	8330	.json	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/workspace.json
07bb42152a9f7290a4aa0940c11fffb8618248c567adbde6b1647f84312361ff	39	.base	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Archive/-map.base
a3a465770bd5fc53a1f05334397f6a8701af31993399912b0fdc2da7f2d35718	234	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Projects/The Forest/Welcome to The Forest Project.md
8f5b0ab4cb2e271f5770745187123c3ab49a4cf585d69efb2539d364b3e14396	1424	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/AI/04-mobile-background-agents-and-maple.md
b90c034f11869b1ec4e69d0c764b53ff76274fe04f8cc4bcfe557c9bfa5ad218	5681	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/AI/forest_workshops_and_modes_quick_draft.md
c85b22b197eb0e3c17dfbad1a5d01c0baa8c1ea43edec9302a74ea87938c50ae	6275	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Aritucture/00-combined-original-prompts-and-suggestions.md
254ca7ebabf819e7ea97d76db45f049615ea87bcf216dfaca311a392d9fde128	663	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Canopy/02-leaf-foliage-and-all-in-one-forest.md
1717d2562ed46d3a6542ba4ea47ab9c845e4ceb390f0b1af8cbf711b6b23b01b	29331	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Canopy/The_Forest_Shared_Knowledge_Canopy_and_Spirit_Concept.md
2c29502e1e4991200286abfd3f803eaf3b1b7b8b343cd733d13b37e2bd5ced25	21609	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Qubes OS/QUBES-PC-SYSTEM-AND-AI-RUNTIME-SNAPSHOT.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Qubes OS/Qubes OS.md
4fafcd4b8d05446d7defeafaac0ebc364ac646e8d1fcf74b2f4a4e9241d1e1a9	27115	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Qubes OS/Qubes_PC_System_Technical_Context.md
c5ca8eb57586a5e145a9f328f50a6f9bb7c31cbd3b8a98cfa5aef279789b7199	174	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Templates/Bristlecone Pine Template.md
4b66e899ab4fda054a8e60c227f90e999ef2bd9b2d766cf7e9ea7e9ecd190e57	103	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Templates/Template.md
bd415463ba4e3ce0de8d598cdea2512f9005faefd5ed8a431b379db1ea17be7c	580	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/Tree Training/01-early-seed-training-obsidian.md
b217a399136dc816643191dec8a25e25ba0f8fb10928e8e2fd39ec0f171d4f73	50	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Bristlecone Pine/Bristlecone Pine.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Bristlecone Pine/Temp Test.md
8cc745550a1e31cbd26d2cb6e77ce3cabe91fb693443799e4f9ac4efab922386	15730	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Bristlecone Pine/bristlecone_maple_remote_compute_continuity 1.md
23a613f51ea81aaf3aa69cef0fc2be6657453bc154202dd209df19f31b97d412	58186	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Bristlecone Pine/bristlecone_pine_full_continuity_packet_v1_1.md
79316ac71da9e0d5d56003d5da1cc66b53ff05d527b400e80700781fa60289bd	76734	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Bristlecone Pine/bristlecone_pine_optimization_master_v2.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Cedar/Ceder.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Cherry/Cherry.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Maple/Maple.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Sycamore/Sycamore.md
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT(1) 1.md
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT(3).md
ff515730c63a67153148c7ead9236471e7ca897cda0d77037f6f8e1e6600d9c1	60	.md	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Trees.md
44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	2	.canvas	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Untitled 1.canvas
44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	2	.canvas	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Untitled.canvas
44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	2	.canvas	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/Untitled.canvas
802c0a68111073937eeefd8e5fd3bdaa73b5b3a8eecc066aac91af9c2fc43ea5	37129	.txt	Downloads	Downloads/The Forest Project/The Forest Project-backup-2026-08-08/bristlecone_pine_speed_optimization_plan.txt
4884e25a0f608a66815d036e8099b503a4c39dcc0ee3eba2edc0ed512d6497ca	117353	.md	Downloads	Downloads/The_Forest_Bristlecone_Complete_Engineering_Hermes_Phase14_11_Master_Checkpoint_2026-08-11(2).md
4884e25a0f608a66815d036e8099b503a4c39dcc0ee3eba2edc0ed512d6497ca	117353	.md	Downloads	Downloads/The_Forest_Bristlecone_Complete_Engineering_Hermes_Phase14_11_Master_Checkpoint_2026-08-11(3).md
4884e25a0f608a66815d036e8099b503a4c39dcc0ee3eba2edc0ed512d6497ca	117353	.md	Downloads	Downloads/The_Forest_Bristlecone_Complete_Engineering_Hermes_Phase14_11_Master_Checkpoint_2026-08-11.md
35a74944465e0f7746b94374de65fb7c5924b05bca58e1698eeb03e2ccd4026c	13865	.md	Downloads	Downloads/The_Forest_Phase14_11E4E1_to_E4E3C1_Checkpoint_2026-08-11(3).md
35a74944465e0f7746b94374de65fb7c5924b05bca58e1698eeb03e2ccd4026c	13865	.md	Downloads	Downloads/The_Forest_Phase14_11E4E1_to_E4E3C1_Checkpoint_2026-08-11.md
44ffdcd9565faab93e5d591fa899d8f10bbb13bff014e7be4869327dfa5a87f8	48344	.md	Downloads	Downloads/The_Forest_Phase14_11_Current_Steps_Checkpoint_2026-08-11(1).md
44ffdcd9565faab93e5d591fa899d8f10bbb13bff014e7be4869327dfa5a87f8	48344	.md	Downloads	Downloads/The_Forest_Phase14_11_Current_Steps_Checkpoint_2026-08-11(2).md
44ffdcd9565faab93e5d591fa899d8f10bbb13bff014e7be4869327dfa5a87f8	48344	.md	Downloads	Downloads/The_Forest_Phase14_11_Current_Steps_Checkpoint_2026-08-11.md
0c648fdbc26f9cdd6b8ca53d8e6c1ece98696825ed9c94d60cfd6187e0c756c8	36407	.md	Downloads	Downloads/Tree Speak/FOREST-ARTIFACT-ARCHIVE-INDEX.md
e2f062c8399b0244b55c71a5221b144923e5e7034a62b76fed25b51b9327ab0e	46910	.md	Downloads	Downloads/Tree Speak/FOREST-ARTIFACT-GENERATION-TIMELINE-UPDATED.md
d2fb426c5dbd2025a2d25286509b7182eb6522d63f8aec07be0dcdba779597b7	46549	.md	Downloads	Downloads/Tree Speak/FOREST-ARTIFACT-GENERATION-TIMELINE.md
92f18fb64c5cc1c1cad31364b8a2f12e0ea4a25492a6227faab0ac5d31711389	176741	.md	Downloads	Downloads/Tree Speak/FOREST-COMPLETE-VERSION-COMPARISON.md
77838a03833f248c9cf1c86322dd8b5952d95e149355bd345ce9c03bbe443a5c	196218	.csv	Downloads	Downloads/Tree Speak/FOREST-COMPONENT-VERSION-DELTAS.csv
d59895d085a72b6b86383a249d705ee7442342c83484b809f08ab4eeca843303	478170	.md	Downloads	Downloads/Tree Speak/FOREST-LANGUAGE-Edited-Candidate-0.13.35-Edit-Chain-002.md
3bad97f78b9e99bfd7c18ef5b15a10e8c3c8508add6168bcb90650f9d54195ae	16993	.csv	Downloads	Downloads/Tree Speak/FOREST-LANGUAGE-VERSION-METRICS.csv
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	Downloads	Downloads/Tree Speak/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT.md
6553d57d01de3500b4f0f8baefed19729ddcbd83f533e5fd18e22a1458e78632	23738	.md	Downloads	Downloads/project_forest_bristlecone_chat_transfer_2026-08-09(2).md
c85b22b197eb0e3c17dfbad1a5d01c0baa8c1ea43edec9302a74ea87938c50ae	6275	.md	Forest Logs	Forest Logs/00-combined-original-prompts-and-suggestions.md
bd415463ba4e3ce0de8d598cdea2512f9005faefd5ed8a431b379db1ea17be7c	580	.md	Forest Logs	Forest Logs/01-early-seed-training-obsidian.md
254ca7ebabf819e7ea97d76db45f049615ea87bcf216dfaca311a392d9fde128	663	.md	Forest Logs	Forest Logs/02-leaf-foliage-and-all-in-one-forest.md
8f5b0ab4cb2e271f5770745187123c3ab49a4cf585d69efb2539d364b3e14396	1424	.md	Forest Logs	Forest Logs/04-mobile-background-agents-and-maple.md
213010b61c13b57e6b8bddfb15cbe11ffd3a646246da5101386e670209447cc9	29165	.md	Forest Logs	Forest Logs/Forest_PDC_PDF_Deep_Context.md
29d1cd9c9a14f1ce8c7838f3fda026c7665ed67a51ee09ff4f6d50132bd45c2c	50461	.md	Forest Logs	Forest Logs/Forest_PDC_PDF_Expanded_Continuity_2026-08-07.md
4d47f6a6b9fbc19bbbf8516d9666b93edddbc7cce846d0bb14a21b93952e6ee4	17517	.md	Forest Logs	Forest Logs/Maple_Forest_Vault_Indexing_Infrastructure.md
5284d9e04830efa4dad99d753d5739541e1e6c4c37f90c414e9610c3a321ed26	45226	.md	Forest Logs	Forest Logs/Project_Forest_PDC_PDF_Master_Context.md
2c29502e1e4991200286abfd3f803eaf3b1b7b8b343cd733d13b37e2bd5ced25	21609	.md	Forest Logs	Forest Logs/QUBES-PC-SYSTEM-AND-AI-RUNTIME-SNAPSHOT(1).md
2c29502e1e4991200286abfd3f803eaf3b1b7b8b343cd733d13b37e2bd5ced25	21609	.md	Forest Logs	Forest Logs/QUBES-PC-SYSTEM-AND-AI-RUNTIME-SNAPSHOT.md
7a945b62c153e86fce9a4748ca5f1b25a8e81760b040cea3b5c2de777868bb3c	18827	.md	Forest Logs	Forest Logs/Qubes_PC_System_Deep_Technical_Context.md
9fee8ad6569fb3929e9b15b4f82702565c284518d68df14c6846e4639bf7fbab	52607	.md	Forest Logs	Forest Logs/Qubes_PC_System_Expanded_Technical_Context_2026-08-07.md
4fafcd4b8d05446d7defeafaac0ebc364ac646e8d1fcf74b2f4a4e9241d1e1a9	27115	.md	Forest Logs	Forest Logs/Qubes_PC_System_Technical_Context.md
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	Forest Logs	Forest Logs/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT(1).md
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	Forest Logs	Forest Logs/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT(2).md
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	Forest Logs	Forest Logs/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT(3).md
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	Forest Logs	Forest Logs/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT(4).md
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	Forest Logs	Forest Logs/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT.md
1717d2562ed46d3a6542ba4ea47ab9c845e4ceb390f0b1af8cbf711b6b23b01b	29331	.md	Forest Logs	Forest Logs/The_Forest_Shared_Knowledge_Canopy_and_Spirit_Concept.md
909b963d099110734eb2edd0ba98bc2b0f70f61df6e283d87d16e9f985808b50	7230	.md	Forest Logs	Forest Logs/bristlecone_capability_registry_and_individual_tool_activation.md
276f506a33f90b35806340dec5d8bba5ed5048158f57f91065f22ef035de6d1f	30319	.md	Forest Logs	Forest Logs/bristlecone_forest_complete_continuity_archive_2026-08-08.md
132c5ab6d69e4a59e8246836424e96f7b4dcfb9bdf1bc29242160c196d37494e	50938	.md	Forest Logs	Forest Logs/bristlecone_forest_complete_continuity_archive_2026-08-09.md
63728e429ceb1627f00dd1f7b7a01716cc307aeae21acbe3caa1941cd92f4506	20023	.md	Forest Logs	Forest Logs/bristlecone_layered_hot_context_and_task_session_cache_update.md
8cc745550a1e31cbd26d2cb6e77ce3cabe91fb693443799e4f9ac4efab922386	15730	.md	Forest Logs	Forest Logs/bristlecone_maple_remote_compute_continuity.md
9359e192bb46b8b630982ee31b91966548fe05d0dc1d9029a5ac26ae8c8e644f	15864	.md	Forest Logs	Forest Logs/bristlecone_performance_continuity_and_next_steps(1).md
9359e192bb46b8b630982ee31b91966548fe05d0dc1d9029a5ac26ae8c8e644f	15864	.md	Forest Logs	Forest Logs/bristlecone_performance_continuity_and_next_steps(2).md
9359e192bb46b8b630982ee31b91966548fe05d0dc1d9029a5ac26ae8c8e644f	15864	.md	Forest Logs	Forest Logs/bristlecone_performance_continuity_and_next_steps.md
a74204ce62d2e68a4c60cd635665778eb05188ef148da8782cb84c2371e9c561	4077	.md	Forest Logs	Forest Logs/bristlecone_phase14_1_performance_baseline.md
595fe32c759ca14d647cffd61d48f3d1d381fb91de5c3639439e53772f04b030	3516	.md	Forest Logs	Forest Logs/bristlecone_phase14_2_latency_baseline.md
29c9db8b275433046c03202a96cdee5853635bb60c443d0e5c5df16bbf974ac1	3313	.md	Forest Logs	Forest Logs/bristlecone_phase14_3_14_4_hot_path_audit.md
23a613f51ea81aaf3aa69cef0fc2be6657453bc154202dd209df19f31b97d412	58186	.md	Forest Logs	Forest Logs/bristlecone_pine_full_continuity_packet_v1_1.md
81ba817b06cb12130bdf7b3f0b8078cb140128e795f46def29ccf8ef62f25798	58086	.txt	Forest Logs	Forest Logs/bristlecone_pine_full_continuity_packet_v1_1.txt
f3e664207322436fb1168d3ef5f910de869a8e0ea8d2c122fed7cff56e3373ac	76448	.md	Forest Logs	Forest Logs/bristlecone_pine_optimization_master_v2.md
802c0a68111073937eeefd8e5fd3bdaa73b5b3a8eecc066aac91af9c2fc43ea5	37129	.txt	Forest Logs	Forest Logs/bristlecone_pine_speed_optimization_plan.txt
270d037e03e209b934a37de9413b2aa05aaaf371b21043e8e98a6626b2e19e7f	10240	.md	Forest Logs	Forest Logs/bristlecone_skill_session_implementation_decision.md
d943db87fbedda446f60166c16a19b4f8b39500beaaa81692d2308786e3f9654	12742	.md	Forest Logs	Forest Logs/bristlecone_steps_since_last_archive_2026-08-08.md
d887af71288957602137ed0725559b5b549ccdf793f5e680e38344552fb7906d	12819	.md	Forest Logs	Forest Logs/bristlecone_task_sessions_and_session_sticky_skills_update.md
6b90f5b6ce30816e4a4a4fbf4f7b0439d4cecdd98331c1c412ea3a04a648dd5a	38802	.md	Forest Logs	Forest Logs/bristlecone_workshop_runtime_continuity_and_infrastructure_plan_2026-08-08.md
8d6ce64b5110cf70e338feebfd1a5d362f0783fc8ec836d62977fb2379eb14a1	23969	.md	Forest Logs	Forest Logs/bristlecone_workshops_reasoning_model_forms_plan_and_rejected_concepts.md
27a79f03fc2c5c137dada1c002a2fd20d13afba87b86b53ad05ff364a38056bf	18433	.md	Forest Logs	Forest Logs/forest_core_design_doctrine_seasons_spirit_progressive_depth_2026-08-09.md
d24f5ec681bdd7bb48355877f9e398ca3e9a04cc556b9da33532f17f0d382cc4	26143	.md	Forest Logs	Forest Logs/forest_data_ecology_mycelium_maple_leaf_lifecycle_checkpoint_2026-08-09.md
21ce732b4166688c0077ea16250ea46b64034bb013849d3b9f42112cf5bd76a5	12973	.md	Forest Logs	Forest Logs/forest_hermes_tts_replay_i3_segment.md
3671bfc6ee58d0a99a09ce1011d7d8aa72d0b8610824398e6192d9cf82826051	11891	.md	Forest Logs	Forest Logs/forest_minimum_useful_canopy_and_tree_workshops.md
67b01a158891446e2154120e60c2fceacc0ed4903f748a823bbcd37f5c742eab	9139	.md	Forest Logs	Forest Logs/forest_phase14_10_revised_reasoning_control_plan_2026-08-10.md
